x,y,z,c,g,c_range,g_range_r
123992.2031,577777.9375,1736.29541,0.252877563,-0.004224706,2,1
124002.2266,577777.9375,1736.29541,0.252877563,-0.004224706,2,1
124453.2266,575934.875,1877.425537,0.183025733,-0.004225094,1,1
124363.0313,576195.3125,1998.394287,0.172170624,-0.004225959,1,1
124583.5156,576045.0625,1806.860474,0.190716222,-0.004226031,1,1
124603.5625,576075.125,1806.860474,0.190716222,-0.004226031,1,1
124613.5859,576075.125,1806.860474,0.190716222,-0.004226031,1,1
125465.4766,575193.625,1514.519287,0.219813451,-0.004226474,2,1
125575.7266,576976.625,1484.2771,0.25692749,-0.004226806,2,1
125535.6328,576225.375,1393.550537,0.25306353,-0.004227154,2,1
125655.8984,575894.8125,1393.550537,0.244603351,-0.004227676,2,1
125164.8125,575914.875,1675.811035,0.220431894,-0.004228537,2,1
125164.8125,575924.875,1675.811035,0.220431894,-0.004228537,2,1
125134.7422,575914.875,1685.891724,0.220431894,-0.004228537,2,1
125134.7422,575924.875,1685.891724,0.220431894,-0.004228537,2,1
124824.0547,575824.6875,1746.376099,0.199702665,-0.00422855,1,1
124824.0547,575834.75,1746.376099,0.199702665,-0.00422855,1,1
125726.0547,575854.75,1302.823975,0.249659464,-0.004228718,2,1
124673.7188,578138.5625,1947.990723,0.205287009,-0.004228814,2,1
125545.6563,575283.8125,1373.389038,0.231189564,-0.004229655,2,1
125796.2109,575804.6875,1191.935913,0.251220316,-0.004230502,2,1
125796.2109,575814.6875,1191.935913,0.251220316,-0.004230502,2,1
125545.6563,575283.8125,1363.30835,0.231458575,-0.004231218,2,1
125555.6797,575283.8125,1363.30835,0.231458575,-0.004231218,2,1
125595.7656,575954.9375,1403.631348,0.245253518,-0.004231972,2,1
124814.0313,575544.25,1756.456787,0.197009161,-0.004232971,1,1
124763.9219,575554.25,1776.618408,0.197009161,-0.004232971,1,1
125315.1406,575213.6875,1514.519287,0.217617601,-0.004234079,2,1
125325.1641,575223.6875,1524.600098,0.217617601,-0.004234079,2,1
125465.4766,575183.625,1504.438599,0.221163213,-0.004235615,2,1
125465.4766,575193.625,1504.438599,0.221163213,-0.004235615,2,1
125655.8984,575894.8125,1383.469849,0.244830161,-0.004235681,2,1
125665.9219,575874.8125,1363.30835,0.247307673,-0.004236299,2,1
124453.2266,576025.0625,1897.587036,0.179977804,-0.004236707,1,1
125575.7266,576045.0625,1383.469849,0.249402404,-0.004236809,2,1
124453.2266,575985,1887.506348,0.180968806,-0.004237144,1,1
124453.2266,575995,1887.506348,0.180968806,-0.004237144,1,1
124453.2266,576005,1887.506348,0.180968806,-0.004237144,1,1
125315.1406,575844.75,1605.245972,0.228436828,-0.004237624,2,1
124673.7188,575564.25,1806.860474,0.19535403,-0.004237627,1,1
125565.7031,576255.4375,1343.146973,0.257270902,-0.00423918,2,1
124302.8984,576175.3125,2018.555786,0.169622079,-0.00423927,1,1
124302.8984,576185.3125,2018.555786,0.169622079,-0.00423927,1,1
124302.8984,576195.3125,2018.555786,0.169622079,-0.00423927,1,1
124022.2734,577938.25,1726.214722,0.258671582,-0.004240342,2,1
124924.2734,575814.6875,1756.456787,0.201588064,-0.004240964,2,1
123100.2188,575534.25,2008.475098,0.283996105,-0.004240979,2,1
124904.2344,577187,1635.488037,0.223992556,-0.004242158,2,1
124994.4297,576215.375,1716.133911,0.215292796,-0.004243369,2,1
124994.4297,576225.375,1716.133911,0.215292796,-0.004243369,2,1
125595.7656,575854.75,1433.873535,0.242686331,-0.004243385,2,1
125375.2813,575804.6875,1605.245972,0.229851961,-0.004243516,2,1
125385.2969,575804.6875,1605.245972,0.229851961,-0.004243516,2,1
124894.2109,575514.1875,1756.456787,0.197036639,-0.004243845,1,1
124884.1875,575524.1875,1756.456787,0.197036639,-0.004243845,1,1
125465.4766,575183.625,1494.35791,0.220657751,-0.004244295,2,1
125315.1406,575183.625,1504.438599,0.218051344,-0.004244812,2,1
125315.1406,575223.6875,1514.519287,0.218051344,-0.004244812,2,1
125325.1641,575223.6875,1514.519287,0.218051344,-0.004244812,2,1
125335.1875,575223.6875,1524.600098,0.218051344,-0.004244812,2,1
124643.6563,576105.1875,1796.779785,0.192716464,-0.004245266,1,1
124643.6563,576115.1875,1796.779785,0.192716464,-0.004245266,1,1
125726.0547,575854.75,1292.743286,0.249885455,-0.004245374,2,1
124964.3672,578218.6875,1937.910034,0.203695089,-0.004245541,2,1
124373.0547,576726.1875,1907.667847,0.17458427,-0.004245602,1,1
124924.2734,575584.3125,1746.376099,0.197131783,-0.00424569,1,1
124934.2969,575554.25,1756.456787,0.197131783,-0.00424569,1,1
124924.2734,575564.25,1756.456787,0.197131783,-0.00424569,1,1
125255.0078,575193.625,1494.35791,0.215868592,-0.004246351,2,1
125244.9922,575203.6875,1494.35791,0.215868592,-0.004246351,2,1
125285.0781,575223.6875,1514.519287,0.215868592,-0.004246351,2,1
125234.9688,576766.25,1554.842285,0.23514609,-0.004246613,2,1
124573.5,578058.4375,1927.829224,0.205285281,-0.004247074,2,1
124383.0703,575814.6875,1927.829224,0.18585974,-0.004247467,1,1
124523.3828,576125.1875,1857.26416,0.184065416,-0.004247605,1,1
124523.3828,576135.25,1857.26416,0.184065416,-0.004247605,1,1
124533.4063,576135.25,1857.26416,0.184065416,-0.004247605,1,1
124453.2266,575904.8125,1877.425537,0.1841598,-0.004249979,1,1
124453.2266,575914.875,1877.425537,0.1841598,-0.004249979,1,1
124453.2266,575924.875,1877.425537,0.1841598,-0.004249979,1,1
124844.1016,575654.4375,1746.376099,0.197085887,-0.004250767,1,1
124844.1016,575614.375,1756.456787,0.197085887,-0.004250767,1,1
124844.1016,575624.375,1756.456787,0.197085887,-0.004250767,1,1
125295.1016,575223.6875,1534.680786,0.214904845,-0.004250895,2,1
124743.875,575534.25,1776.618408,0.19612816,-0.004251834,1,1
124703.7891,575534.25,1796.779785,0.19612816,-0.004251834,1,1
124954.3438,576776.3125,1665.730225,0.219049245,-0.004252121,2,1
124703.7891,575614.375,1786.698975,0.195642591,-0.004252391,1,1
124844.1016,575474.125,1736.29541,0.197249398,-0.004252495,1,1
125034.5234,575854.75,1716.133911,0.212663725,-0.004252922,2,1
125625.8359,576075.125,1333.066162,0.252568454,-0.004253416,2,1
125255.0078,575193.625,1534.680786,0.21353744,-0.004253429,2,1
125244.9922,575203.6875,1534.680786,0.21353744,-0.004253429,2,1
125084.6328,575894.8125,1706.053101,0.215862691,-0.004253783,2,1
124814.0313,576616,1766.537598,0.204890952,-0.004254251,2,1
124703.7891,577076.8125,1685.891724,0.214441106,-0.00425462,2,1
124713.8125,577076.8125,1685.891724,0.214441106,-0.00425462,2,1
124824.0547,576596,1766.537598,0.207160011,-0.004254876,2,1
125455.4531,575173.625,1474.196411,0.221606404,-0.004254955,2,1
125455.4531,575183.625,1474.196411,0.221606404,-0.004254955,2,1
125074.6094,575914.875,1695.972534,0.217915729,-0.004256414,2,1
125104.6797,575944.9375,1695.972534,0.217915729,-0.004256414,2,1
125134.7422,576586,1615.326538,0.230767727,-0.004256771,2,1
125014.4766,575384,1706.053101,0.204089656,-0.004256794,2,1
123871.9375,578318.875,1685.891724,0.269245327,-0.004257036,2,1
125595.7656,575954.9375,1393.550537,0.245551914,-0.004257221,2,1
124753.8984,575604.3125,1766.537598,0.196532756,-0.004257259,1,1
124723.8281,575614.375,1776.618408,0.196532756,-0.004257259,1,1
124763.9219,576095.1875,1766.537598,0.202610746,-0.004257433,2,1
124763.9219,576105.1875,1766.537598,0.202610746,-0.004257433,2,1
124763.9219,576115.1875,1766.537598,0.202610746,-0.004257433,2,1
124974.3906,575574.3125,1736.29541,0.200189799,-0.004257579,2,1
124944.3203,575554.25,1746.376099,0.200189799,-0.004257579,2,1
125595.7656,575844.75,1423.792725,0.242962837,-0.004257623,2,1
125595.7656,575854.75,1423.792725,0.242962837,-0.004257623,2,1
125595.7656,575864.75,1423.792725,0.242962837,-0.004257623,2,1
125655.8984,575894.8125,1373.389038,0.245099723,-0.004257698,2,1
125455.4531,575183.625,1484.2771,0.222342089,-0.004258611,2,1
125465.4766,575183.625,1484.2771,0.222342089,-0.004258611,2,1
124152.5625,575394,1837.102661,0.202448994,-0.004259617,2,1
124743.875,576085.125,1776.618408,0.199672014,-0.004259679,1,1
124753.8984,576085.125,1776.618408,0.199672014,-0.004259679,1,1
125405.3438,576866.4375,1504.438599,0.249535114,-0.004259993,2,1
125275.0547,577026.6875,1564.922974,0.241990507,-0.004260173,2,1
125255.0078,575193.625,1484.2771,0.216840327,-0.004260696,2,1
125244.9922,575203.6875,1484.2771,0.216840327,-0.004260696,2,1
125285.0781,575223.6875,1504.438599,0.216840327,-0.004260696,2,1
124363.0313,576205.3125,1998.394287,0.172350988,-0.00426091,1,1
124793.9844,578198.6875,1958.071411,0.206150338,-0.004261379,2,1
125455.4531,575173.625,1464.115723,0.221999913,-0.004261438,2,1
124824.0547,576926.5625,1685.891724,0.216185272,-0.004261979,2,1
124332.9609,577978.3125,1907.667847,0.214399457,-0.004261987,2,1
125244.9922,576756.25,1524.600098,0.239895269,-0.004262039,2,1
125244.9922,576766.25,1524.600098,0.239895269,-0.004262039,2,1
124854.1172,575464.125,1736.29541,0.196439013,-0.004262066,1,1
124854.1172,575474.125,1736.29541,0.196439013,-0.004262066,1,1
125545.6563,575283.8125,1443.954224,0.228100494,-0.004262091,2,1
124282.8516,576896.5,1887.506348,0.183811322,-0.004262093,1,1
125575.7266,576976.625,1464.115723,0.258128434,-0.004262434,2,1
124002.2266,577777.9375,1726.214722,0.254269212,-0.00426321,2,1
125104.6797,575414,1746.376099,0.205852419,-0.004263868,2,1
125685.9688,575804.6875,1383.469849,0.245189905,-0.004263924,2,1
125054.5625,576215.375,1665.730225,0.220039889,-0.004265541,2,1
125024.5,576265.4375,1675.811035,0.220039889,-0.004265541,2,1
125325.1641,575844.75,1595.165161,0.228754207,-0.004266592,2,1
124433.1875,575954.9375,1897.587036,0.180028066,-0.004267477,1,1
124423.1641,575934.875,1917.748535,0.180028066,-0.004267477,1,1
124403.1172,575924.875,1927.829224,0.180028066,-0.004267477,1,1
124964.3672,575384,1706.053101,0.201814771,-0.004268576,2,1
124733.8516,576175.3125,1786.698975,0.198990628,-0.004269713,1,1
124793.9844,575484.125,1756.456787,0.197248161,-0.004269902,1,1
124783.9609,575504.1875,1756.456787,0.197248161,-0.004269902,1,1
124773.9453,575514.1875,1756.456787,0.197248161,-0.004269902,1,1
124783.9609,575514.1875,1756.456787,0.197248161,-0.004269902,1,1
124773.9453,575524.1875,1756.456787,0.197248161,-0.004269902,1,1
124964.3672,575504.1875,1736.29541,0.199675441,-0.004270406,1,1
125074.6094,575804.6875,1695.972534,0.216106802,-0.004270687,2,1
124633.6328,577487.5,1816.941284,0.21401386,-0.004271096,2,1
125545.6563,575273.8125,1443.954224,0.227768615,-0.004271341,2,1
123070.1563,575664.4375,2058.878662,0.275955468,-0.004271511,2,1
125385.2969,575804.6875,1595.165161,0.23007074,-0.004272001,2,1
125395.3203,575804.6875,1595.165161,0.23007074,-0.004272001,2,1
125144.7656,575904.8125,1675.811035,0.220935389,-0.004272278,2,1
125144.7656,575914.875,1675.811035,0.220935389,-0.004272278,2,1
125455.4531,575173.625,1454.035034,0.222783387,-0.004272405,2,1
124854.1172,575584.3125,1756.456787,0.195410758,-0.004273021,1,1
124854.1172,575594.3125,1756.456787,0.195410758,-0.004273021,1,1
124874.1641,575544.25,1766.537598,0.195410758,-0.004273021,1,1
124753.8984,575554.25,1776.618408,0.196503907,-0.004273309,1,1
124723.8281,575564.25,1786.698975,0.196503907,-0.004273309,1,1
124703.7891,575544.25,1806.860474,0.196503907,-0.004273309,1,1
125224.9453,576025.0625,1615.326538,0.226534888,-0.004274071,2,1
125255.0078,575193.625,1524.600098,0.214004889,-0.004274116,2,1
125244.9922,575203.6875,1524.600098,0.214004889,-0.004274116,2,1
123130.2891,575614.375,2038.717285,0.269153208,-0.004275307,2,1
124854.1172,578368.9375,1968.152222,0.198754698,-0.004276929,1,1
125114.7031,575934.875,1685.891724,0.218497857,-0.004277046,2,1
125074.6094,575904.8125,1695.972534,0.218497857,-0.004277046,2,1
125064.5859,575914.875,1695.972534,0.218497857,-0.004277046,2,1
125064.5859,575924.875,1695.972534,0.218497857,-0.004277046,2,1
125575.7266,576976.625,1474.196411,0.25732708,-0.004277979,2,1
125154.7891,575894.8125,1665.730225,0.2190281,-0.00427805,2,1
124793.9844,575584.3125,1756.456787,0.196246162,-0.00427862,1,1
124272.8281,576996.6875,1847.183472,0.191039324,-0.004279011,1,1
125545.6563,575273.8125,1454.035034,0.22743389,-0.004279032,2,1
124824.0547,575834.75,1736.29541,0.200465828,-0.004279345,2,1
125685.9688,575804.6875,1373.389038,0.245433718,-0.004279399,2,1
124703.7891,575544.25,1786.698975,0.198212788,-0.00428022,1,1
123440.9766,575724.5625,2068.959473,0.223248661,-0.004281153,2,1
124673.7188,575534.25,1786.698975,0.198476151,-0.004281431,1,1
124683.7422,575534.25,1786.698975,0.198476151,-0.004281431,1,1
124693.7656,575534.25,1786.698975,0.198476151,-0.004281431,1,1
124643.6563,575534.25,1796.779785,0.198476151,-0.004281431,1,1
124653.6719,575534.25,1796.779785,0.198476151,-0.004281431,1,1
125575.7266,576976.625,1454.035034,0.258670002,-0.00428188,2,1
124984.4063,576736.25,1675.811035,0.218858913,-0.004282173,2,1
124383.0703,576956.625,1827.021851,0.187154964,-0.004282266,1,1
125475.5,576105.1875,1433.873535,0.24516426,-0.004282397,2,1
124814.0313,575544.25,1746.376099,0.197848782,-0.004282402,1,1
124793.9844,575584.3125,1746.376099,0.197848782,-0.004282402,1,1
124783.9609,575554.25,1756.456787,0.197848782,-0.004282402,1,1
124763.9219,575554.25,1766.537598,0.197848782,-0.004282402,1,1
124773.9453,575554.25,1766.537598,0.197848782,-0.004282402,1,1
125134.7422,575914.875,1675.811035,0.221445397,-0.004283788,2,1
124433.1875,575985,1907.667847,0.179024994,-0.004284086,1,1
124423.1641,575995,1907.667847,0.179024994,-0.004284086,1,1
124423.1641,576005,1907.667847,0.179024994,-0.004284086,1,1
124403.1172,575995,1917.748535,0.179024994,-0.004284086,1,1
124403.1172,576005,1917.748535,0.179024994,-0.004284086,1,1
125255.0078,575193.625,1504.438599,0.215385467,-0.004285351,2,1
125244.9922,575203.6875,1504.438599,0.215385467,-0.004285351,2,1
124934.2969,575554.25,1746.376099,0.197835803,-0.00428538,1,1
124924.2734,575574.3125,1746.376099,0.197835803,-0.00428538,1,1
125224.9453,576025.0625,1605.245972,0.227608293,-0.004285925,2,1
124733.8516,576065.125,1786.698975,0.197381496,-0.004286519,1,1
124733.8516,576075.125,1786.698975,0.197381496,-0.004286519,1,1
124743.875,576075.125,1786.698975,0.197381496,-0.004286519,1,1
124944.3203,575634.375,1736.29541,0.201321796,-0.004286746,2,1
124944.3203,575644.4375,1736.29541,0.201321796,-0.004286746,2,1
124363.0313,576185.3125,1988.313721,0.173359856,-0.004287177,1,1
124363.0313,576195.3125,1988.313721,0.173359856,-0.004287177,1,1
124793.9844,575584.3125,1766.537598,0.195425302,-0.004287311,1,1
125515.5938,576105.1875,1403.631348,0.248676866,-0.004287523,2,1
125515.5938,576115.1875,1403.631348,0.248676866,-0.004287523,2,1
125054.5625,576305.5,1655.649536,0.222403631,-0.004288195,2,1
125054.5625,576315.5,1655.649536,0.222403631,-0.004288195,2,1
125034.5234,575784.625,1736.29541,0.210574105,-0.00428838,2,1
125104.6797,575414,1736.29541,0.206865892,-0.004288399,2,1
125255.0078,575193.625,1514.519287,0.214476228,-0.00428843,2,1
125244.9922,575203.6875,1514.519287,0.214476228,-0.00428843,2,1
124022.2734,577938.25,1716.133911,0.259982347,-0.004289771,2,1
125174.8359,576846.4375,1564.922974,0.231842339,-0.004289856,2,1
124172.6094,577617.6875,1806.860474,0.234360665,-0.004289868,2,1
124152.5625,577627.6875,1816.941284,0.234360665,-0.004289868,2,1
124864.1406,575574.3125,1746.376099,0.196946084,-0.004289898,1,1
125234.9688,577076.8125,1585.084473,0.238718614,-0.004290938,2,1
125445.4375,575173.625,1443.954224,0.223336652,-0.004291337,2,1
125455.4531,575173.625,1443.954224,0.223336652,-0.004291337,2,1
124894.2109,575504.1875,1746.376099,0.197451293,-0.004292097,1,1
124894.2109,575514.1875,1746.376099,0.197451293,-0.004292097,1,1
124302.8984,576165.25,2008.475098,0.170771644,-0.004292447,1,1
124302.8984,576175.3125,2008.475098,0.170771644,-0.004292447,1,1
124814.0313,575824.6875,1746.376099,0.19794929,-0.00429351,1,1
125244.9922,576756.25,1514.519287,0.240514174,-0.004294039,2,1
125255.0078,576756.25,1514.519287,0.240514174,-0.004294039,2,1
125255.0078,576916.5,1514.519287,0.242941856,-0.004295035,2,1
125255.0078,575193.625,1554.842285,0.21216321,-0.004295378,2,1
125244.9922,575203.6875,1554.842285,0.21216321,-0.004295378,2,1
124854.1172,575464.125,1726.214722,0.198064864,-0.004295893,1,1
124844.1016,575474.125,1726.214722,0.198064864,-0.004295893,1,1
124964.3672,575384,1695.972534,0.202499181,-0.004296138,2,1
124773.9453,575514.1875,1746.376099,0.198974907,-0.004296193,1,1
124773.9453,575524.1875,1746.376099,0.198974907,-0.004296193,1,1
124763.9219,575534.25,1746.376099,0.198974907,-0.004296193,1,1
124673.7188,575564.25,1796.779785,0.197150126,-0.004296955,1,1
124132.5156,577868.125,1776.618408,0.243316486,-0.004297798,2,1
124182.625,578539.25,1917.748535,0.220218539,-0.004297887,2,1
124473.2734,576235.375,1937.910034,0.179670274,-0.004299773,1,1
124483.2969,576235.375,1937.910034,0.179670274,-0.004299773,1,1
124583.5156,576045.0625,1796.779785,0.192876339,-0.004299979,1,1
124603.5625,576055.0625,1796.779785,0.192876339,-0.004299979,1,1
124603.5625,576065.125,1796.779785,0.192876339,-0.004299979,1,1
124613.5859,576065.125,1796.779785,0.192876339,-0.004299979,1,1
124613.5859,576075.125,1796.779785,0.192876339,-0.004299979,1,1
124623.6094,576075.125,1796.779785,0.192876339,-0.004299979,1,1
124904.2344,577187,1625.407349,0.225891978,-0.004300991,2,1
125114.7031,575934.875,1675.811035,0.219086155,-0.004301005,2,1
125064.5859,575924.875,1685.891724,0.219086155,-0.004301005,2,1
124743.875,575534.25,1766.537598,0.197033286,-0.004301053,1,1
124753.8984,575534.25,1766.537598,0.197033286,-0.004301053,1,1
124703.7891,575534.25,1786.698975,0.197033286,-0.004301053,1,1
125084.6328,575894.8125,1695.972534,0.216418907,-0.004301609,2,1
125094.6563,575894.8125,1695.972534,0.216418907,-0.004301609,2,1
125655.8984,575874.8125,1363.30835,0.245718151,-0.004301842,2,1
125655.8984,575894.8125,1363.30835,0.245718151,-0.004301842,2,1
125124.7188,575564.25,1716.133911,0.211296827,-0.004302419,2,1
125675.9453,575794.6875,1373.389038,0.245683163,-0.004302628,2,1
125685.9688,575794.6875,1373.389038,0.245683163,-0.004302628,2,1
124964.3672,578218.6875,1927.829224,0.204700634,-0.004302646,2,1
124453.2266,575974.9375,1877.425537,0.182134449,-0.004303203,1,1
124453.2266,575985,1877.425537,0.182134449,-0.004303203,1,1
124793.9844,577307.1875,1655.649536,0.220302463,-0.004303585,2,1
124974.3906,575474.125,1726.214722,0.201092541,-0.004305085,2,1
124974.3906,575574.3125,1726.214722,0.200836524,-0.004305558,2,1
124944.3203,575554.25,1736.29541,0.200836524,-0.004305558,2,1
125044.5469,575844.75,1706.053101,0.213290229,-0.00430567,2,1
125034.5234,575854.75,1706.053101,0.213290229,-0.00430567,2,1
125044.5469,575854.75,1706.053101,0.213290229,-0.00430567,2,1
125034.5234,575864.75,1706.053101,0.213290229,-0.00430567,2,1
124984.4063,575464.125,1716.133911,0.201750576,-0.004305852,2,1
124653.6719,576115.1875,1796.779785,0.19376643,-0.004306697,1,1
124653.6719,576125.1875,1796.779785,0.19376643,-0.004306697,1,1
124663.6953,576125.1875,1796.779785,0.19376643,-0.004306697,1,1
124663.6953,576135.25,1796.779785,0.19376643,-0.004306697,1,1
124252.7813,578128.5625,1907.667847,0.224291295,-0.004306721,2,1
125024.5,576265.4375,1665.730225,0.220779151,-0.004306938,2,1
124964.3672,575604.3125,1756.456787,0.200067416,-0.004306952,2,1
125144.7656,575784.625,1665.730225,0.218113691,-0.004307953,2,1
126126.9453,577247.0625,1121.37085,0.26287967,-0.004308293,2,1
126126.9453,577257.125,1121.37085,0.26287967,-0.004308293,2,1
124874.1641,575544.25,1756.456787,0.196173891,-0.00430862,1,1
124864.1406,575564.25,1756.456787,0.196173891,-0.00430862,1,1
124864.1406,575574.3125,1756.456787,0.196173891,-0.00430862,1,1
124122.4922,578078.4375,1827.021851,0.242660984,-0.004308755,2,1
123871.9375,578318.875,1675.811035,0.270295441,-0.004308915,2,1
123861.9141,575544.25,2028.636597,0.2034024,-0.004309046,2,1
123851.8906,575554.25,2028.636597,0.2034024,-0.004309046,2,1
123861.9141,575554.25,2028.636597,0.2034024,-0.004309046,2,1
123851.8906,575564.25,2028.636597,0.2034024,-0.004309046,2,1
123871.9375,575574.3125,2028.636597,0.2034024,-0.004309046,2,1
124753.8984,575614.375,1756.456787,0.197430238,-0.004310094,1,1
124703.7891,575614.375,1776.618408,0.197430238,-0.004310094,1,1
125024.5,576265.4375,1655.649536,0.221524924,-0.004310597,2,1
124703.7891,575534.25,1776.618408,0.198852733,-0.004310671,1,1
125234.9688,577076.8125,1575.003662,0.239422247,-0.004310875,2,1
125255.0078,576916.5,1534.680786,0.240998507,-0.004311063,2,1
125234.9688,575914.875,1645.568848,0.22320728,-0.004311118,2,1
124523.3828,576115.1875,1847.183472,0.185245365,-0.004311218,1,1
124523.3828,576125.1875,1847.183472,0.185245365,-0.004311218,1,1
124533.4063,576135.25,1847.183472,0.185245365,-0.004311218,1,1
125275.0547,577026.6875,1554.842285,0.242655307,-0.004311402,2,1
124834.0781,576596,1756.456787,0.208085582,-0.004312851,2,1
124824.0547,576606,1756.456787,0.208085582,-0.004312851,2,1
124573.5,578058.4375,1917.748535,0.206487641,-0.004312959,2,1
124874.1641,575534.25,1746.376099,0.195884675,-0.004313048,1,1
124834.0781,575514.1875,1756.456787,0.195884675,-0.004313048,1,1
124824.0547,575534.25,1756.456787,0.195884675,-0.004313048,1,1
125144.7656,575784.625,1675.811035,0.217592463,-0.004313665,2,1
124814.0313,576626.0625,1746.376099,0.205825284,-0.004313667,2,1
124814.0313,576616,1756.456787,0.205825284,-0.004313667,2,1
125255.0078,575193.625,1544.761475,0.212616116,-0.004313718,2,1
125244.9922,575203.6875,1544.761475,0.212616116,-0.004313718,2,1
124824.0547,576926.5625,1675.811035,0.217197359,-0.004314128,2,1
125084.6328,575804.6875,1685.891724,0.216536477,-0.004314221,2,1
125485.5234,575233.75,1544.761475,0.22219564,-0.004314503,2,1
124793.9844,575484.125,1746.376099,0.198109165,-0.004315245,1,1
124763.9219,575534.25,1756.456787,0.198109165,-0.004315245,1,1
125104.6797,575414,1726.214722,0.207381681,-0.004315944,2,1
125575.7266,576045.0625,1373.389038,0.250078887,-0.00431624,2,1
124332.9609,577978.3125,1897.587036,0.215603739,-0.004316763,2,1
124944.3203,575534.25,1726.214722,0.200301468,-0.00431687,2,1
124964.3672,575484.125,1736.29541,0.200301468,-0.00431687,2,1
124974.3906,575484.125,1736.29541,0.200301468,-0.00431687,2,1
124964.3672,575494.1875,1736.29541,0.200301468,-0.00431687,2,1
124793.9844,578198.6875,1947.990723,0.206980333,-0.004317138,2,1
124553.4531,576005,1816.941284,0.188923761,-0.004317319,1,1
124553.4531,576015,1816.941284,0.188923761,-0.004317319,1,1
125054.5625,575303.8125,1695.972534,0.204373375,-0.004317672,2,1
125044.5469,575313.875,1695.972534,0.204373375,-0.004317672,2,1
125054.5625,575313.875,1695.972534,0.204373375,-0.004317672,2,1
125044.5469,575323.875,1695.972534,0.204373375,-0.004317672,2,1
124152.5625,575394,1827.021851,0.203711346,-0.004318111,2,1
125405.3438,576866.4375,1494.35791,0.250113189,-0.004318327,2,1
124753.8984,576095.1875,1776.618408,0.200644284,-0.00431836,2,1
125234.9688,575844.75,1655.649536,0.220992252,-0.004318886,2,1
125234.9688,575854.75,1655.649536,0.220992252,-0.004318886,2,1
125535.6328,575263.75,1413.712036,0.228892237,-0.004320603,2,1
124994.4297,577918.1875,1907.667847,0.2080715,-0.004320728,2,1
124723.8281,575544.25,1786.698975,0.19738993,-0.004321033,1,1
124723.8281,575554.25,1786.698975,0.19738993,-0.004321033,1,1
124703.7891,575544.25,1796.779785,0.19738993,-0.004321033,1,1
124793.9844,575484.125,1736.29541,0.199844733,-0.00432113,1,1
124773.9453,575524.1875,1736.29541,0.199844733,-0.00432113,1,1
124763.9219,575534.25,1736.29541,0.199844733,-0.00432113,1,1
124773.9453,575534.25,1736.29541,0.199844733,-0.00432113,1,1
125485.5234,575233.75,1514.519287,0.223481297,-0.004321829,2,1
125495.5469,575233.75,1514.519287,0.223481297,-0.004321829,2,1
125505.5703,575233.75,1514.519287,0.223481297,-0.004321829,2,1
125515.5938,575243.75,1514.519287,0.223481297,-0.004321829,2,1
125485.5234,575253.75,1524.600098,0.223481297,-0.004321829,2,1
124793.9844,577297.1875,1645.568848,0.220844507,-0.004321944,2,1
124633.6328,575534.25,1796.779785,0.200110421,-0.004322228,2,1
125485.5234,575263.75,1393.550537,0.230150864,-0.004322894,2,1
125485.5234,575273.8125,1393.550537,0.230150864,-0.004322894,2,1
124222.7188,577086.8125,1837.102661,0.202395856,-0.004322902,2,1
124363.0313,576255.4375,1988.313721,0.173479319,-0.004322942,1,1
125485.5234,575263.75,1413.712036,0.229215711,-0.004323007,2,1
125535.6328,575273.8125,1413.712036,0.229215711,-0.004323007,2,1
124904.2344,577187,1645.568848,0.223128185,-0.004323317,2,1
125505.5703,575233.75,1504.438599,0.223841965,-0.004323665,2,1
125485.5234,575243.75,1514.519287,0.223841965,-0.004323665,2,1
125505.5703,575243.75,1514.519287,0.223841965,-0.004323665,2,1
125485.5234,575263.75,1524.600098,0.223841965,-0.004323665,2,1
125255.0078,575193.625,1585.084473,0.210834309,-0.00432435,2,1
125244.9922,575203.6875,1585.084473,0.210834309,-0.00432435,2,1
124834.0781,575694.5,1746.376099,0.19888939,-0.004324414,1,1
125485.5234,575233.75,1534.680786,0.222558022,-0.004324484,2,1
125495.5469,575233.75,1534.680786,0.222558022,-0.004324484,2,1
125505.5703,575233.75,1534.680786,0.222558022,-0.004324484,2,1
125485.5234,575243.75,1544.761475,0.222558022,-0.004324484,2,1
125315.1406,575223.6875,1504.438599,0.21848698,-0.004324598,2,1
124944.3203,575644.4375,1726.214722,0.201962471,-0.004324989,2,1
124964.3672,575604.3125,1736.29541,0.201962471,-0.004324989,2,1
125675.9453,575794.6875,1363.30835,0.24593775,-0.004325216,2,1
125485.5234,575263.75,1403.631348,0.229533508,-0.004325476,2,1
125535.6328,575273.8125,1403.631348,0.229533508,-0.004325476,2,1
125485.5234,575273.8125,1383.469849,0.230741963,-0.004325632,2,1
125094.6563,575313.875,1706.053101,0.206008583,-0.004326657,2,1
124663.6953,575534.25,1776.618408,0.200369805,-0.004328398,2,1
125034.5234,575784.625,1726.214722,0.21011129,-0.004328438,2,1
124743.875,576185.3125,1786.698975,0.199998274,-0.004328621,1,1
124793.9844,578198.6875,1937.910034,0.208665505,-0.004330923,2,1
126116.9297,577267.125,1101.209351,0.263249516,-0.004331045,2,1
125094.6563,575323.875,1706.053101,0.206522778,-0.004332252,2,1
125084.6328,575333.875,1706.053101,0.206522778,-0.004332252,2,1
125094.6563,575333.875,1706.053101,0.206522778,-0.004332252,2,1
124984.4063,575454.0625,1716.133911,0.202724889,-0.004332303,2,1
125435.4141,575764.625,1595.165161,0.231501907,-0.004332705,2,1
